当前时刻	小车位置	摆杆偏角	指标11	指标12	指标2	估计误差能量	
3.840000	-0.005520	0.002909	0.004751	0.006089	0.000052	0.000032
3.850000	-0.006931	0.020362	0.007974	0.031548	0.000141	0.000066
3.860000	-0.008255	0.020362	0.025168	0.030621	0.000208	0.000092
3.870000	-0.009593	0.027925	0.044013	0.031362	0.000400	0.000168
3.880000	-0.010942	0.026180	0.007382	0.001679	0.000516	0.000213
3.890000	-0.012500	0.026180	0.002073	0.003769	0.000601	0.000246
3.900000	-0.014009	0.026180	0.007935	0.001838	0.000539	0.000222
3.910000	-0.015603	0.013963	0.015885	0.015685	0.000442	0.000185
3.920000	-0.017247	0.013963	0.034874	0.035284	0.000249	0.000109
3.930000	-0.019246	0.006981	0.005680	0.003932	0.000150	0.000074
3.940000	-0.021111	0.000000	0.019849	0.022051	0.000118	0.000069
3.950000	-0.023061	0.000000	0.022278	0.029238	0.000076	0.000060
3.960000	-0.025085	0.017453	0.031145	0.023874	0.000154	0.000085
3.970000	-0.027293	0.010472	0.033050	0.031602	0.000167	0.000088
3.980000	-0.029354	0.010472	0.037391	0.032427	0.000166	0.000082
3.990000	-0.031415	0.000000	0.019569	0.017327	0.000120	0.000059
4.000000	-0.033488	0.000000	0.007056	0.006444	0.000096	0.000046
4.009000	-0.035598	0.000000	0.001866	0.002005	0.000016	0.000021
4.020000	-0.037892	0.000000	0.004627	0.007104	0.000004	0.000018
4.030000	-0.040026	0.000000	0.001771	0.002529	0.000009	0.000015
4.040000	-0.042148	-0.008727	0.000864	0.004804	0.000005	0.000017
4.049000	-0.044258	0.000000	0.002533	0.013117	0.000011	0.000019
4.060000	-0.046552	0.000000	0.003942	0.006274	0.000032	0.000024
4.070000	-0.048674	-0.008727	0.002659	0.001670	0.000032	0.000026
4.080000	-0.050784	-0.008727	0.005144	0.005283	0.000028	0.000026
4.090000	-0.052882	-0.008727	0.004026	0.003095	0.000017	0.000018
4.100000	-0.055188	-0.013575	0.003752	0.004478	0.000002	0.000016
4.110000	-0.057261	-0.013575	0.004296	0.002980	0.000019	0.000012
4.120000	-0.059273	-0.013575	0.003189	0.003079	0.000020	0.000010
4.130000	-0.061309	-0.013575	0.001481	0.001392	0.000019	0.000009
4.140000	-0.063517	-0.013575	0.001566	0.005048	0.000016	0.000009
4.150000	-0.065529	-0.017453	0.001888	0.001974	0.000019	0.000007
4.160000	-0.067491	-0.029920	0.010950	0.002621	0.000046	0.000039
4.170000	-0.069417	-0.029920	0.013022	0.024314	0.000080	0.000058
4.180000	-0.071539	-0.034907	0.020026	0.015457	0.000135	0.000087
4.190000	-0.073404	-0.034907	0.020194	0.021961	0.000161	0.000103
4.200000	-0.075231	-0.034907	0.024743	0.026597	0.000174	0.000111
4.210000	-0.076949	-0.038397	0.012633	0.017012	0.000131	0.000090
4.220000	-0.078777	-0.038397	0.004219	0.003747	0.000108	0.000078
4.230000	-0.080371	-0.038397	0.007256	0.007042	0.000057	0.000051
4.240000	-0.081868	-0.034907	0.007110	0.006307	0.000030	0.000035
4.250000	-0.083266	-0.034907	0.011288	0.012311	0.000018	0.000026
4.259000	-0.084579	-0.048869	0.004827	0.003663	0.000064	0.000044
4.270000	-0.085916	-0.043633	0.005523	0.007891	0.000062	0.000042
4.280000	-0.087044	-0.043633	0.009941	0.016562	0.000062	0.000041
4.290000	-0.088087	-0.034907	0.009798	0.011524	0.000078	0.000047
4.299000	-0.089056	-0.034907	0.014334	0.018891	0.000088	0.000052
4.310000	-0.090025	-0.034907	0.004099	0.006585	0.000028	0.000025
4.320000	-0.090822	-0.034907	0.001056	0.001178	0.000023	0.000022
4.330000	-0.091534	-0.034907	0.006446	0.005637	0.000020	0.000021
4.340000	-0.092184	-0.034907	0.007821	0.008669	0.000003	0.000014
4.350000	-0.092822	-0.039270	0.016815	0.016636	0.000003	0.000011
4.360000	-0.093411	-0.039270	0.005639	0.008156	0.000005	0.000009
4.370000	-0.093975	-0.034907	0.005471	0.005355	0.000009	0.000007
4.380000	-0.094502	-0.034907	0.002584	0.002406	0.000011	0.000005
4.390000	-0.095018	-0.034907	0.001398	0.002051	0.000012	0.000005
4.400000	-0.095410	-0.034907	0.003034	0.003587	0.000018	0.000003
4.410000	-0.095754	-0.034907	0.001520	0.002508	0.000023	0.000001
4.420000	-0.096060	-0.034907	0.000792	0.001760	0.000023	0.000000
4.430000	-0.096355	-0.034907	0.000402	0.003011	0.000022	0.000000
4.440000	-0.096588	-0.026180	0.003087	0.012222	0.000000	0.000011
4.450000	-0.096796	-0.026180	0.010218	0.018519	0.000012	0.000018
4.460000	-0.096956	-0.017453	0.005917	0.005332	0.000082	0.000051
4.470000	-0.097091	-0.017453	0.007524	0.000969	0.000122	0.000072
4.480000	-0.097189	-0.017453	0.023377	0.019003	0.000144	0.000084
4.490000	-0.097287	-0.017453	0.015348	0.016237	0.000133	0.000079
4.500000	-0.097385	-0.017453	0.004554	0.007829	0.000127	0.000076
4.509000	-0.097483	-0.008727	0.019272	0.018898	0.000111	0.000069
4.520000	-0.097630	-0.013575	0.020538	0.018722	0.000075	0.000052
4.530000	-0.097790	-0.013575	0.034622	0.031708	0.000055	0.000041
4.540000	-0.097974	-0.017453	0.028390	0.028151	0.000047	0.000035
4.549000	-0.098195	-0.017453	0.023966	0.025773	0.000045	0.000033
4.560000	-0.098465	-0.017453	0.000810	0.003564	0.000007	0.000008
4.570000	-0.098747	-0.004987	0.001062	0.009293	0.000037	0.000026
4.580000	-0.099029	-0.004987	0.006225	0.003168	0.000067	0.000039
4.590000	-0.099323	-0.017453	0.004862	0.012713	0.000080	0.000045
4.600000	-0.099642	-0.008727	0.000978	0.000817	0.000083	0.000047
4.610000	-0.099949	-0.008727	0.001240	0.002276	0.000084	0.000048
4.620000	-0.100255	-0.008727	0.003374	0.000906	0.000037	0.000027
4.630000	-0.100574	-0.008727	0.008290	0.008974	0.000006	0.000013
4.640000	-0.100955	-0.008727	0.007917	0.008274	0.000009	0.000008
4.650000	-0.101298	-0.008727	0.000534	0.000305	0.000015	0.000005
4.660000	-0.101666	-0.017453	0.002193	0.001039	0.000008	0.000015
4.670000	-0.102022	-0.017453	0.007499	0.011758	0.000023	0.000021
4.680000	-0.102439	-0.008727	0.004976	0.003868	0.000028	0.000023
4.690000	-0.102831	-0.017453	0.007076	0.004117	0.000040	0.000029
4.700000	-0.103212	-0.017453	0.009561	0.014600	0.000048	0.000032
4.710000	-0.103580	-0.008727	0.022202	0.011896	0.000036	0.000026
4.720000	-0.103972	-0.017453	0.019644	0.016897	0.000025	0.000022
4.730000	-0.104316	-0.017453	0.019027	0.023617	0.000023	0.000021
4.740000	-0.104622	-0.008727	0.015199	0.000366	0.000029	0.000023
4.750000	-0.104892	-0.008727	0.014889	0.015241	0.000035	0.000025
4.759000	-0.105138	-0.022440	0.006760	0.010745	0.000060	0.000036
4.770000	-0.105383	-0.012467	0.004334	0.003461	0.000056	0.000034
4.780000	-0.105604	-0.012467	0.000777	0.001236	0.000053	0.000032
4.790000	-0.105800	-0.012467	0.003978	0.003845	0.000035	0.000025
4.799000	-0.105972	-0.017453	0.000851	0.000946	0.000027	0.000022
4.810000	-0.106143	-0.017453	0.005665	0.004780	0.000010	0.000007
4.820000	-0.106291	-0.022440	0.003266	0.012433	0.000012	0.000016
4.830000	-0.106413	-0.019947	0.002055	0.001591	0.000015	0.000018
4.840000	-0.106511	-0.019947	0.003160	0.001647	0.000017	0.000019
4.850000	-0.106597	-0.013575	0.006507	0.009061	0.000020	0.000020
4.860000	-0.106646	-0.013575	0.008770	0.004364	0.000022	0.000021
4.870000	-0.106646	-0.017453	0.007371	0.007846	0.000002	0.000010
4.880000	-0.106659	-0.023998	0.006925	0.010090	0.000020	0.000019
4.890000	-0.106646	-0.023998	0.011069	0.002891	0.000035	0.000025
4.900000	-0.106646	-0.023998	0.010135	0.016461	0.000040	0.000027
4.910000	-0.106634	-0.021332	0.007686	0.009295	0.000036	0.000025
4.920000	-0.106622	-0.021332	0.007709	0.008659	0.000037	0.000025
4.930000	-0.106561	-0.023998	0.010540	0.010375	0.000019	0.000017
4.940000	-0.106450	-0.034907	0.012402	0.003740	0.000099	0.000051
4.950000	-0.106242	-0.034907	0.016018	0.010620	0.000156	0.000074
4.960000	-0.105935	-0.034907	0.030307	0.025993	0.000202	0.000094
4.970000	-0.105530	-0.034907	0.048045	0.043583	0.000235	0.000107
4.980000	-0.105076	-0.034907	0.042621	0.036791	0.000250	0.000114
4.990000	-0.104549	-0.034907	0.033627	0.025331	0.000169	0.000080
5.000000	-0.103923	-0.034907	0.027226	0.026369	0.000114	0.000057
5.009000	-0.103224	-0.034907	0.022494	0.017878	0.000077	0.000041
5.020000	-0.102304	-0.034907	0.003536	0.001138	0.000053	0.000030
5.030000	-0.101384	-0.034907	0.001118	0.001236	0.000038	0.000023
5.040000	-0.100403	-0.034907	0.002227	0.004823	0.000030	0.000019
5.049000	-0.099335	-0.021332	0.004201	0.006625	0.000054	0.000033
5.060000	-0.098097	-0.021332	0.001116	0.000899	0.000062	0.000041
5.070000	-0.096833	-0.038397	0.018248	0.033776	0.000131	0.000065
5.080000	-0.095533	-0.026180	0.018099	0.018779	0.000121	0.000063
5.090000	-0.094183	-0.026180	0.020599	0.020475	0.000112	0.000060
5.100000	-0.092675	-0.017453	0.024133	0.013689	0.000096	0.000054
5.110000	-0.091190	-0.017453	0.012429	0.012272	0.000085	0.000049
5.120000	-0.089706	-0.008727	0.016939	0.012390	0.000062	0.000052
5.130000	-0.088185	-0.008727	0.010957	0.024620	0.000089	0.000068
5.140000	-0.086455	-0.008727	0.012795	0.017615	0.000100	0.000076
5.150000	-0.084922	-0.004987	0.017661	0.023478	0.000097	0.000076
5.160000	-0.083377	0.000000	0.019211	0.017806	0.000124	0.000090
5.170000	-0.081855	0.000000	0.008092	0.011154	0.000084	0.000070
5.180000	-0.080187	0.000000	0.005440	0.001483	0.000064	0.000058
5.190000	-0.078715	0.000000	0.008562	0.009983	0.000055	0.000052
5.200000	-0.077305	0.000000	0.012831	0.012663	0.000037	0.000040
5.210000	-0.075931	0.000000	0.010403	0.010630	0.000003	0.000020
5.220000	-0.074446	0.000000	0.004237	0.004572	0.000011	0.000010
5.230000	-0.073171	0.000000	0.004523	0.010085	0.000015	0.000005
5.240000	-0.071907	0.000000	0.005513	0.009378	0.000014	0.000004
5.250000	-0.070668	0.000000	0.008272	0.012143	0.000011	0.000005
5.259000	-0.069466	0.000000	0.009315	0.010788	0.000008	0.000006
5.270000	-0.068190	0.000000	0.003719	0.003018	0.000006	0.000007
5.280000	-0.067025	0.000000	0.001302	0.000843	0.000005	0.000007
5.290000	-0.065860	0.000000	0.000473	0.004849	0.000004	0.000008
5.299000	-0.064694	0.000000	0.001382	0.001369	0.000004	0.000008
5.310000	-0.063468	0.000000	0.001994	0.003771	0.000005	0.000007
5.320000	-0.062302	0.004987	0.001780	0.001000	0.000006	0.000007
5.330000	-0.061125	0.004987	0.001216	0.001457	0.000009	0.000007
5.340000	-0.059947	0.021817	0.017485	0.031269	0.000133	0.000071
5.350000	-0.058696	-0.003491	0.005417	0.002455	0.000190	0.000092
5.360000	-0.057543	-0.003491	0.016169	0.022032	0.000232	0.000109
5.370000	-0.056390	0.000000	0.014129	0.013129	0.000241	0.000112
5.380000	-0.055237	0.004987	0.015648	0.015837	0.000240	0.000111
5.390000	-0.053998	0.004987	0.001328	0.001122	0.000093	0.000046
5.400000	-0.052918	0.021817	0.005224	0.018492	0.000164	0.000081
5.410000	-0.051790	0.002909	0.007554	0.001024	0.000132	0.000069
5.420000	-0.050625	0.002909	0.006615	0.008793	0.000132	0.000068
5.430000	-0.049386	0.004987	0.009467	0.007131	0.000135	0.000069
5.440000	-0.048306	0.020362	0.022565	0.024944	0.000216	0.000105
5.450000	-0.047239	0.020362	0.033517	0.047092	0.000137	0.000071
5.460000	-0.046147	0.002909	0.017184	0.002721	0.000162	0.000081
5.470000	-0.044957	0.002909	0.022946	0.029132	0.000181	0.000089
5.480000	-0.043951	0.008727	0.020758	0.019451	0.000179	0.000088
5.490000	-0.042995	0.020362	0.004676	0.009847	0.000151	0.000076
5.500000	-0.042001	0.020362	0.017122	0.005120	0.000135	0.000068
5.509000	-0.041032	0.010908	0.005407	0.001481	0.000097	0.000053
5.520000	-0.039989	0.017453	0.016582	0.010949	0.000075	0.000045
5.530000	-0.039082	0.017453	0.014633	0.015544	0.000079	0.000047
5.540000	-0.038235	0.014544	0.011840	0.011895	0.000026	0.000024
5.549000	-0.037413	0.021817	0.011345	0.015626	0.000013	0.000018
5.560000	-0.036518	0.021817	0.019875	0.017314	0.000024	0.000023
5.570000	-0.035733	0.030543	0.024395	0.036696	0.000098	0.000055
5.580000	-0.034997	0.034907	0.019626	0.007922	0.000201	0.000099
5.590000	-0.034322	0.034907	0.013016	0.001046	0.000273	0.000131
5.600000	-0.033684	0.039270	0.010162	0.010215	0.000350	0.000164
5.610000	-0.033169	0.039270	0.003197	0.010637	0.000402	0.000186
5.620000	-0.032740	0.039270	0.002535	0.005122	0.000365	0.000170
5.630000	-0.032396	0.039270	0.006609	0.002209	0.000288	0.000136
5.640000	-0.032114	0.039270	0.007242	0.018000	0.000240	0.000114
5.650000	-0.031979	0.034907	0.003660	0.004396	0.000143	0.000071
5.660000	-0.031942	0.026180	0.008291	0.021150	0.000100	0.000053
5.670000	-0.031942	0.026180	0.010777	0.011666	0.000067	0.000040
5.680000	-0.031967	0.039270	0.002703	0.004390	0.000084	0.000043
5.690000	-0.032041	0.034907	0.006062	0.009343	0.000073	0.000037
5.700000	-0.032274	0.034907	0.004200	0.002296	0.000083	0.000040
5.710000	-0.032654	0.026180	0.002876	0.002922	0.000066	0.000033
5.720000	-0.033206	0.014544	0.007835	0.006166	0.000139	0.000069
5.730000	-0.033770	0.014544	0.008064	0.007305	0.000137	0.000078
5.740000	-0.034359	0.027925	0.017081	0.015550	0.000146	0.000081
5.750000	-0.034985	0.027925	0.002949	0.008135	0.000157	0.000084
5.759000	-0.035622	0.004987	0.007195	0.023205	0.000273	0.000139
5.770000	-0.036358	0.021817	0.017115	0.017529	0.000201	0.000099
5.780000	-0.037058	0.021817	0.014501	0.013732	0.000171	0.000078
5.790000	-0.037769	0.000000	0.019394	0.028060	0.000273	0.000132
5.799000	-0.038505	0.031998	0.001357	0.023884	0.000440	0.000195
5.810000	-0.039315	0.031998	0.007779	0.038511	0.000468	0.000192
5.820000	-0.040014	0.004987	0.013794	0.026913	0.000517	0.000219
5.830000	-0.040713	0.000000	0.002432	0.017727	0.000586	0.000258
5.840000	-0.041437	0.000000	0.001803	0.007686	0.000509	0.000223
5.850000	-0.042283	0.000000	0.012830	0.009925	0.000341	0.000167
5.860000	-0.043093	0.000000	0.009489	0.008238	0.000200	0.000118
5.870000	-0.043902	-0.003491	0.014845	0.013825	0.000155	0.000098
5.880000	-0.044663	-0.008727	0.014175	0.031311	0.000107	0.000077
5.890000	-0.045436	-0.008727	0.017008	0.028275	0.000080	0.000063
5.900000	-0.046074	0.000000	0.023513	0.027941	0.000068	0.000052
5.910000	-0.046687	-0.008727	0.023898	0.028015	0.000066	0.000050
5.920000	-0.047288	-0.008727	0.022287	0.022256	0.000053	0.000041
5.930000	-0.047889	-0.004987	0.010678	0.014640	0.000018	0.000022
5.940000	-0.048380	0.000000	0.003169	0.003083	0.000028	0.000021
5.950000	-0.048834	0.000000	0.003272	0.005371	0.000040	0.000026
5.960000	-0.049226	-0.004987	0.008653	0.008931	0.000033	0.000022
5.970000	-0.049619	-0.004987	0.007896	0.005388	0.000031	0.000020
5.980000	-0.049950	-0.017453	0.001753	0.004669	0.000086	0.000045
5.990000	-0.050257	-0.004987	0.000876	0.004205	0.000064	0.000037
6.000000	-0.050575	-0.004987	0.000731	0.003360	0.000046	0.000030
6.009000	-0.050870	-0.012467	0.001423	0.000888	0.000056	0.000035
6.020000	-0.051201	-0.008727	0.001948	0.001897	0.000055	0.000035
6.030000	-0.051471	-0.008727	0.000587	0.001536	0.000004	0.000008
6.040000	-0.051729	-0.008727	0.001793	0.001783	0.000010	0.000006
6.049000	-0.051962	-0.012467	0.000743	0.000368	0.000011	0.000007
6.060000	-0.052207	-0.012467	0.001550	0.001343	0.000018	0.000004
6.070000	-0.052403	-0.004987	0.003516	0.003785	0.000003	0.000010
6.080000	-0.052587	-0.004987	0.001175	0.004462	0.000007	0.000014
6.090000	-0.052759	-0.022440	0.001821	0.027575	0.000094	0.000050
6.100000	-0.052906	-0.008727	0.001403	0.005019	0.000093	0.000049
6.110000	-0.053029	-0.008727	0.004461	0.003708	0.000092	0.000049
6.120000	-0.053127	-0.004987	0.003426	0.005477	0.000092	0.000049
6.130000	-0.053213	-0.012467	0.000499	0.001714	0.000085	0.000047
6.140000	-0.053274	-0.012467	0.001799	0.002180	0.000001	0.000011
6.150000	-0.053323	-0.012467	0.002723	0.003555	0.000000	0.000011
6.160000	-0.053360	-0.008727	0.009167	0.009901	0.000000	0.000011
6.170000	-0.053372	-0.008727	0.007540	0.007802	0.000013	0.000005
6.180000	-0.053385	-0.008727	0.008037	0.008639	0.000017	0.000004
6.190000	-0.053385	-0.008727	0.008523	0.008618	0.000020	0.000003
6.200000	-0.053385	-0.008727	0.006672	0.007113	0.000022	0.000002
6.210000	-0.053372	-0.004987	0.004592	0.008696	0.000016	0.000005
6.220000	-0.053372	-0.004987	0.005384	0.008026	0.000012	0.000006
6.230000	-0.053372	-0.004987	0.006526	0.007701	0.000010	0.000007
6.240000	-0.053372	-0.004987	0.007978	0.007972	0.000009	0.000008
6.250000	-0.053372	-0.004987	0.007874	0.006807	0.000008	0.000008
6.259000	-0.053372	-0.004987	0.006989	0.007055	0.000015	0.000005
6.270000	-0.053360	-0.004987	0.005097	0.004009	0.000020	0.000003
6.280000	-0.053360	-0.004987	0.003157	0.003520	0.000023	0.000002
6.290000	-0.053360	-0.004987	0.001756	0.001658	0.000024	0.000001
6.299000	-0.053360	-0.004987	0.001553	0.001448	0.000025	0.000000
6.310000	-0.053348	-0.004987	0.000392	0.000390	0.000025	0.000000
6.320000	-0.053335	-0.004987	0.000476	0.000492	0.000025	0.000000
6.330000	-0.053335	-0.008727	0.003104	0.000909	0.000019	0.000003
6.340000	-0.053323	-0.008727	0.005642	0.005591	0.000014	0.000005
6.350000	-0.053323	-0.013575	0.002901	0.001541	0.000011	0.000016
6.360000	-0.053323	-0.013575	0.004592	0.004566	0.000028	0.000023
6.370000	-0.053323	-0.013575	0.001703	0.014525	0.000039	0.000028
6.380000	-0.053299	-0.008727	0.005603	0.005437	0.000033	0.000025
6.390000	-0.053237	-0.008727	0.008620	0.007973	0.000029	0.000024
6.400000	-0.053151	-0.012467	0.008392	0.008898	0.000008	0.000014
6.410000	-0.053017	-0.017453	0.013612	0.015871	0.000018	0.000018
6.420000	-0.052845	-0.017453	0.012970	0.015240	0.000025	0.000021
6.430000	-0.052624	-0.017453	0.004728	0.004708	0.000038	0.000026
6.440000	-0.052366	-0.012467	0.004925	0.004902	0.000038	0.000026
6.450000	-0.052072	-0.012467	0.007810	0.008038	0.000033	0.000025
6.460000	-0.051741	-0.008727	0.004783	0.002816	0.000013	0.000017
6.470000	-0.051336	-0.022440	0.001699	0.000918	0.000050	0.000031
6.480000	-0.050931	-0.022440	0.016696	0.008758	0.000077	0.000042
6.490000	-0.050502	-0.008727	0.013194	0.007145	0.000093	0.000049
6.500000	-0.050036	-0.008727	0.009952	0.012057	0.000103	0.000054
6.509000	-0.049557	-0.022440	0.015970	0.013065	0.000147	0.000070
6.520000	-0.048969	-0.008727	0.008421	0.008969	0.000102	0.000053
6.530000	-0.048392	-0.008727	0.002935	0.001278	0.000068	0.000040
6.540000	-0.047791	-0.017453	0.012194	0.010496	0.000071	0.000040
6.549000	-0.047141	-0.008727	0.017163	0.012027	0.000065	0.000037
6.560000	-0.046393	-0.008727	0.012130	0.012358	0.000015	0.000019
6.570000	-0.045681	-0.004987	0.013657	0.007288	0.000015	0.000019
6.580000	-0.044982	-0.004987	0.007479	0.005414	0.000015	0.000019
6.590000	-0.044295	-0.004987	0.002130	0.000417	0.000003	0.000014
6.600000	-0.043534	-0.008727	0.001351	0.003455	0.000003	0.000013
6.610000	-0.042823	-0.008727	0.002239	0.003478	0.000000	0.000013
6.620000	-0.042111	-0.014960	0.001027	0.002396	0.000030	0.000022
6.630000	-0.041375	-0.008727	0.001679	0.001089	0.000026	0.000019
6.640000	-0.040566	-0.008727	0.000779	0.002001	0.000026	0.000019
6.650000	-0.039842	-0.003491	0.002978	0.004630	0.000027	0.000020
6.660000	-0.039106	-0.004987	0.003094	0.002403	0.000023	0.000019
6.670000	-0.038358	-0.004987	0.001159	0.001129	0.000017	0.000004
6.680000	-0.037536	0.000000	0.004535	0.002913	0.000010	0.000009
6.690000	-0.036751	0.000000	0.003946	0.007395	0.000007	0.000011
6.700000	-0.035941	0.000000	0.006605	0.005623	0.000010	0.000010
6.710000	-0.035132	0.000000	0.006024	0.006380	0.000010	0.000010
6.720000	-0.034273	0.000000	0.005768	0.005789	0.000010	0.000010
6.730000	-0.033525	0.000000	0.001573	0.002031	0.000019	0.000005
6.740000	-0.032813	0.000000	0.002976	0.002676	0.000023	0.000003
6.750000	-0.032065	0.000000	0.000939	0.000273	0.000024	0.000001
6.759000	-0.031305	0.000000	0.000274	0.000892	0.000024	0.000001
6.770000	-0.030483	0.000000	0.000688	0.002796	0.000023	0.000001
6.780000	-0.029747	0.000000	0.002068	0.002653	0.000021	0.000001
6.790000	-0.029047	0.000000	0.001076	0.000666	0.000020	0.000002
6.799000	-0.028348	0.000000	0.000787	0.002398	0.000020	0.000002
6.810000	-0.027575	0.000000	0.000156	0.002384	0.000019	0.000002
6.820000	-0.026852	0.000000	0.000101	0.001166	0.000019	0.000002
6.830000	-0.026128	0.000000	0.003128	0.003464	0.000019	0.000002
6.840000	-0.025392	0.000000	0.001410	0.001373	0.000019	0.000002
6.850000	-0.024582	0.000000	0.000827	0.000880	0.000019	0.000003
6.860000	-0.023871	0.000000	0.001583	0.005736	0.000019	0.000002
6.870000	-0.023172	0.000000	0.000344	0.000218	0.000019	0.000002
6.880000	-0.022460	0.002909	0.002000	0.003079	0.000020	0.000003
6.890000	-0.021638	0.002909	0.000705	0.000132	0.000021	0.000002
6.900000	-0.020866	0.006981	0.000894	0.003415	0.000013	0.000006
