当前时刻	小车位置	摆杆偏角	指标1	指标2	
21.120000	-0.261243	-0.221906	0.110062	0.003997
21.130000	-0.263341	-0.244346	0.015989	0.004245
21.140000	-0.264850	-0.244346	0.042367	0.004533
21.150000	-0.265549	-0.249333	0.106405	0.004360
21.160000	-0.265843	-0.261799	0.093348	0.004776
21.170000	-0.265782	-0.261799	0.223893	0.004662
21.180000	-0.265365	-0.261799	0.151248	0.003704
21.190000	-0.264383	-0.261799	0.154061	0.003099
21.200000	-0.262813	-0.261799	0.103982	0.002583
21.210000	-0.260593	-0.261799	0.124231	0.001825
21.221000	-0.257416	-0.261799	0.080375	0.001371
21.230000	-0.253945	-0.261799	0.063492	0.001128
21.240000	-0.249909	-0.261799	0.052959	0.001029
21.250000	-0.245382	-0.261799	0.039018	0.001043
21.261000	-0.239531	-0.249333	0.007750	0.000926
21.270000	-0.233447	-0.244346	0.047990	0.000868
21.280000	-0.226541	-0.244346	0.075085	0.000980
21.290000	-0.218776	-0.226893	0.073688	0.000874
21.300000	-0.210459	-0.214426	0.069495	0.000676
21.310000	-0.200388	-0.214426	0.091295	0.000817
21.320000	-0.190734	-0.191986	0.066755	0.000730
21.330000	-0.180529	-0.169546	0.046927	0.000435
21.340000	-0.169857	-0.169546	0.053083	0.000426
21.350000	-0.158044	-0.139626	0.042599	0.000410
21.360000	-0.146807	-0.139626	0.011717	0.000265
21.370000	-0.135399	-0.122173	0.025306	0.000300
21.380000	-0.124126	-0.092253	0.039371	0.000507
21.390000	-0.112081	-0.092253	0.045638	0.000507
21.400000	-0.100857	-0.057347	0.040258	0.000872
21.410000	-0.089694	-0.017453	0.036755	0.002118
21.420000	-0.078703	-0.017453	0.040475	0.002593
21.430000	-0.066755	0.000000	0.136032	0.003074
21.440000	-0.056402	0.030543	0.165621	0.004321
21.450000	-0.046270	0.030543	0.174960	0.004542
21.460000	-0.036555	0.069813	0.144096	0.004975
21.471000	-0.026189	0.104720	0.138090	0.007273
21.480000	-0.017026	0.104720	0.113246	0.008100
21.490000	-0.008133	0.122173	0.057049	0.008279
21.500000	0.000245	0.122173	0.047609	0.008391
21.511000	0.009188	0.157080	0.012561	0.008382
21.520000	0.016830	0.174533	0.049937	0.007262
21.530000	0.024079	0.174533	0.078219	0.006636
21.540000	0.030986	0.196350	0.015289	0.006452
21.550000	0.037229	0.222529	0.038180	0.007777
21.560000	0.043363	0.222529	0.028016	0.007254
21.570000	0.048233	0.239983	0.046800	0.007036
21.580000	0.052489	0.253073	0.062077	0.007744
21.590000	0.056034	0.253073	0.029547	0.007455
21.600000	0.059064	0.267617	0.147330	0.006815
21.610000	0.061002	0.267617	0.046344	0.006585
21.620000	0.062106	0.261799	0.035844	0.005581
21.630000	0.062585	0.270526	0.026356	0.004633
21.640000	0.062572	0.270526	0.007433	0.004098
21.650000	0.062204	0.266163	0.105959	0.003012
21.660000	0.060941	0.267617	0.006600	0.002400
21.670000	0.058745	0.267617	0.020511	0.002282
21.680000	0.055605	0.255982	0.007053	0.001781
21.690000	0.052305	0.261799	0.009680	0.001606
21.700000	0.048343	0.261799	0.010422	0.001672
21.710000	0.044123	0.244346	0.029739	0.001368
21.721000	0.038566	0.235619	0.002977	0.001030
21.730000	0.032899	0.235619	0.012625	0.001017
21.740000	0.026938	0.232711	0.011749	0.000862
21.750000	0.020449	0.232711	0.085659	0.000731
21.761000	0.012954	0.209440	0.062311	0.000692
21.770000	0.005986	0.186168	0.070375	0.000753
21.780000	-0.001190	0.186168	0.054212	0.000636
21.790000	-0.008513	0.157080	0.078897	0.000680
21.800000	-0.016437	0.139626	0.027594	0.000687
21.810000	-0.025711	0.139626	0.026347	0.000673
21.820000	-0.034604	0.122173	0.039560	0.000624
21.830000	-0.043841	0.095993	0.065663	0.000851
21.840000	-0.053188	0.095993	0.047878	0.000642
21.850000	-0.064020	0.069813	0.031312	0.000544
21.860000	-0.073858	0.069813	0.027238	0.000547
21.870000	-0.083524	0.058178	0.021749	0.000498
21.880000	-0.093153	0.020362	0.008477	0.000622
21.890000	-0.103629	0.020362	0.019203	0.000715
21.900000	-0.113234	-0.012467	0.048063	0.001024
21.910000	-0.122618	-0.040724	0.032172	0.001896
21.920000	-0.131830	-0.040724	0.036249	0.002192
21.930000	-0.141827	-0.069813	0.095944	0.002558
21.940000	-0.150549	-0.099733	0.103845	0.003710
21.950000	-0.159307	-0.099733	0.075477	0.003709
21.960000	-0.167759	-0.127160	0.039997	0.003770
21.971000	-0.176628	-0.157080	0.047070	0.005156
21.980000	-0.184098	-0.157080	0.080891	0.005337
21.990000	-0.190857	-0.191986	0.066631	0.006121
22.000000	-0.196794	-0.191986	0.066082	0.006770
22.011000	-0.202694	-0.209439	0.014110	0.007150
22.020000	-0.207454	-0.244346	0.090233	0.008142
22.030000	-0.211649	-0.244346	0.015068	0.008890
22.040000	-0.215084	-0.261799	0.120604	0.008866
22.050000	-0.217856	-0.279253	0.095718	0.010097
22.060000	-0.219966	-0.279253	0.054295	0.010325
22.070000	-0.221107	-0.279253	0.023984	0.008684
22.080000	-0.221646	-0.296706	0.061911	0.008496
22.090000	-0.221683	-0.296706	0.210850	0.007485
22.100000	-0.221303	-0.296706	0.137800	0.005850
22.110000	-0.220211	-0.296706	0.113658	0.004856
22.120000	-0.218224	-0.296706	0.026054	0.004359
22.130000	-0.215268	-0.296706	0.056210	0.003460
22.140000	-0.210864	-0.296706	0.072942	0.003058
22.150000	-0.205859	-0.296706	0.062095	0.002975
22.160000	-0.200069	-0.291719	0.114382	0.002963
22.170000	-0.193593	-0.291719	0.110693	0.003154
22.180000	-0.185546	-0.279253	0.084340	0.003041
22.190000	-0.177585	-0.261799	0.097598	0.002621
22.200000	-0.168887	-0.261799	0.137467	0.002363
22.210000	-0.159479	-0.244346	0.120470	0.001984
22.221000	-0.148120	-0.214426	0.054702	0.001266
22.230000	-0.137068	-0.214426	0.091452	0.000929
22.240000	-0.127034	-0.191986	0.078848	0.000760
22.250000	-0.116227	-0.191986	0.021013	0.000488
22.261000	-0.103433	-0.157080	0.019570	0.000355
22.270000	-0.091374	-0.134640	0.041107	0.000435
22.280000	-0.079010	-0.134640	0.045486	0.000333
22.290000	-0.066608	-0.104720	0.043574	0.000399
22.300000	-0.053789	-0.064827	0.032055	0.000890
22.310000	-0.039719	-0.064827	0.021248	0.001051
22.320000	-0.027171	-0.020944	0.022940	0.001943
22.330000	-0.014745	-0.008727	0.045516	0.002549
22.340000	-0.002748	-0.008727	0.043426	0.002611
22.350000	0.010721	0.034907	0.017906	0.003005
22.360000	0.022742	0.074176	0.163636	0.004727
22.370000	0.034469	0.074176	0.114400	0.004490
22.380000	0.046000	0.104720	0.134386	0.005081
22.390000	0.058254	0.104720	0.157428	0.005374
22.400000	0.069270	0.148353	0.160014	0.005918
22.410000	0.079856	0.174533	0.110915	0.005843
22.420000	0.089915	0.174533	0.130096	0.005900
22.430000	0.100427	0.215257	0.039211	0.006785
22.440000	0.109186	0.248709	0.046924	0.009501
22.450000	0.117343	0.248709	0.115710	0.009836
22.460000	0.124433	0.285070	0.172334	0.011349
22.471000	0.131180	0.309796	0.148174	0.014447
22.480000	0.136283	0.309796	0.053523	0.014752
22.490000	0.140723	0.337430	0.135817	0.014823
22.500000	0.144489	0.337430	0.166429	0.014981
22.511000	0.147801	0.354884	0.115282	0.014016
22.520000	0.149837	0.370882	0.169759	0.012749
22.530000	0.150868	0.370882	0.097613	0.012204
22.540000	0.151027	0.383972	0.041305	0.011082
22.550000	0.150524	0.387463	0.145327	0.010789
22.560000	0.148954	0.387463	0.204578	0.009731
22.570000	0.146464	0.389790	0.044642	0.008359
22.580000	0.142919	0.383972	0.093936	0.007400
22.590000	0.138393	0.383972	0.078920	0.006173
22.600000	0.132137	0.389790	0.072038	0.005541
22.610000	0.125635	0.379609	0.107418	0.004855
22.620000	0.118398	0.379609	0.164818	0.004316
22.630000	0.110437	0.366519	0.121002	0.003825
22.640000	0.100918	0.366519	0.123547	0.003547
22.650000	0.091276	0.353429	0.095755	0.002782
22.660000	0.080899	0.337430	0.064348	0.002270
22.670000	0.069834	0.337430	0.022745	0.001901
22.680000	0.056819	0.309796	0.049936	0.001541
22.690000	0.044503	0.274889	0.021844	0.001031
22.700000	0.031280	0.274889	0.022240	0.000685
22.710000	0.017505	0.261799	0.049709	0.000547
22.721000	0.002110	0.235619	0.020583	0.000217
22.730000	-0.012598	0.235619	0.021073	0.000249
22.740000	-0.027698	0.200713	0.033075	0.000254
22.750000	-0.042970	0.200713	0.040686	0.000299
22.761000	-0.059849	0.165806	0.118080	0.000569
22.770000	-0.075047	0.122173	0.093559	0.001606
22.780000	-0.089718	0.122173	0.095176	0.001815
22.790000	-0.104831	0.104720	0.068480	0.001964
22.800000	-0.120201	0.043633	0.129185	0.003895
22.810000	-0.137399	0.043633	0.012017	0.004293
22.820000	-0.153063	0.034907	0.033174	0.003486
