当前时刻	小车位置	摆杆偏角	残差范数	
21.210000	-0.129033	-0.008727	0.000704
21.220000	-0.129058	-0.008727	0.000714
21.231000	-0.129082	-0.008727	0.000723
21.241000	-0.129082	-0.013575	0.004121
21.250000	-0.129082	-0.013575	0.003248
21.260000	-0.129082	-0.023998	0.012918
21.271000	-0.129094	-0.023998	0.010419
21.281000	-0.129082	-0.023998	0.008293
21.290000	-0.129082	-0.022440	0.004984
21.300000	-0.129070	-0.031416	0.012826
21.310000	-0.129058	-0.031416	0.010369
21.321000	-0.128984	-0.034907	0.011850
21.331000	-0.128788	-0.034907	0.009633
21.340000	-0.128457	-0.034907	0.007867
21.350000	-0.128003	-0.034907	0.006505
21.361000	-0.127402	-0.034907	0.005492
21.371000	-0.126727	-0.034907	0.004781
21.380000	-0.125930	-0.034907	0.004318
21.390000	-0.125034	-0.034907	0.004058
21.401000	-0.123991	-0.038397	0.007449
21.411000	-0.122949	-0.031416	0.000133
21.420000	-0.121808	-0.031416	0.000696
21.430000	-0.120545	-0.020362	0.009545
21.441000	-0.119073	-0.008727	0.018429
21.451000	-0.117711	-0.008727	0.013919
21.460000	-0.116276	-0.017453	0.001354
21.470000	-0.114779	-0.017453	0.000622
21.481000	-0.113148	-0.008727	0.007048
21.491000	-0.111713	0.000000	0.013189
21.500000	-0.110241	0.000000	0.009534
21.510000	-0.108818	0.000000	0.006515
21.521000	-0.107297	0.000000	0.004108
21.531000	-0.105947	0.000000	0.002219
21.540000	-0.104622	0.000000	0.000864
21.550000	-0.103383	0.010472	0.010065
21.560000	-0.102181	0.010472	0.007411
21.571000	-0.100881	0.002909	0.002352
21.581000	-0.099765	0.000000	0.005568
21.590000	-0.098685	0.000000	0.005166
21.600000	-0.097692	0.000000	0.004684
21.611000	-0.096637	0.005818	0.001642
21.621000	-0.095692	0.005818	0.001089
21.630000	-0.094748	0.002909	0.002266
21.640000	-0.093815	0.002909	0.002093
21.651000	-0.092859	0.009973	0.005166
21.661000	-0.091988	0.000000	0.005889
21.670000	-0.091129	0.000000	0.005018
21.680000	-0.090246	0.021817	0.017598
21.691000	-0.089277	0.004987	0.002452
21.701000	-0.088443	0.004987	0.002223
21.710000	-0.087645	0.000000	0.006946
21.720000	-0.086860	0.021817	0.016041
21.731000	-0.086002	0.021817	0.013167
21.741000	-0.085217	0.014544	0.003410
21.750000	-0.084444	0.004987	0.006928
21.760000	-0.083745	0.004987	0.005785
21.771000	-0.083045	0.000000	0.009686
21.781000	-0.082444	0.000000	0.007801
21.790000	-0.081868	0.002909	0.003247
21.800000	-0.081291	0.002909	0.002378
21.810000	-0.080715	0.002909	0.001688
21.821000	-0.080028	0.002909	0.001140
21.831000	-0.079390	0.017453	0.013829
21.840000	-0.078752	0.017453	0.011521
21.850000	-0.078139	0.000000	0.007981
21.861000	-0.077476	0.000000	0.006604
21.871000	-0.076875	0.026180	0.020823
21.880000	-0.076286	0.027925	0.018964
21.890000	-0.075685	0.027925	0.015520
21.901000	-0.075047	0.024435	0.009126
21.911000	-0.074520	0.014544	0.002553
21.920000	-0.074066	0.014544	0.002151
21.930000	-0.073698	0.002909	0.013226
21.941000	-0.073391	0.010908	0.002584
21.951000	-0.073171	0.010908	0.001631
21.960000	-0.072987	0.026180	0.014478
21.970000	-0.072827	0.007480	0.006266
21.981000	-0.072692	0.007480	0.004702
21.991000	-0.072582	0.026180	0.015379
22.000000	-0.072496	0.026180	0.013211
22.010000	-0.072435	0.008727	0.006150
22.021000	-0.072386	0.002909	0.010455
22.031000	-0.072386	0.002909	0.008036
22.040000	-0.072373	0.017453	0.008624
22.050000	-0.072386	0.029089	0.019449
22.060000	-0.072386	0.029089	0.016596
22.071000	-0.072398	0.027925	0.012939
22.081000	-0.072398	0.026180	0.009294
22.090000	-0.072435	0.026180	0.008061
22.100000	-0.072557	0.026180	0.007112
22.111000	-0.072839	0.014544	0.005264
22.121000	-0.073207	0.014544	0.003672
22.130000	-0.073649	0.014544	0.002186
22.140000	-0.074164	0.014544	0.000846
22.151000	-0.074765	0.017453	0.003242
22.161000	-0.075379	0.000000	0.013736
22.170000	-0.076053	0.000000	0.010223
22.180000	-0.076777	0.010472	0.003286
22.191000	-0.077562	0.017453	0.010899
22.201000	-0.078237	0.017453	0.010076
22.210000	-0.078899	0.000000	0.008211
22.220000	-0.079562	0.000000	0.005831
22.231000	-0.080285	0.000000	0.003792
22.241000	-0.080972	0.000000	0.002085
22.250000	-0.081684	0.000000	0.000721
22.260000	-0.082407	0.000000	0.000535
22.271000	-0.083180	0.000000	0.001365
22.281000	-0.083818	0.000000	0.001995
22.290000	-0.084431	0.000000	0.002470
22.300000	-0.085020	0.000000	0.002810
22.310000	-0.085621	0.000000	0.003042
22.321000	-0.086308	0.000000	0.003191
22.331000	-0.086934	0.000000	0.003274
22.340000	-0.087535	0.000000	0.003313
22.350000	-0.088136	0.000000	0.003321
22.361000	-0.088774	0.000000	0.003310
22.371000	-0.089350	0.000000	0.003290
22.380000	-0.089927	0.000000	0.003267
22.390000	-0.090516	0.000000	0.003242
22.401000	-0.091215	-0.004987	0.001779
22.411000	-0.091890	-0.008727	0.004641
22.420000	-0.092577	-0.008727	0.003212
22.430000	-0.093239	-0.008727	0.001991
22.441000	-0.093938	-0.008727	0.000979
22.451000	-0.094564	-0.008727	0.000171
22.460000	-0.095177	-0.008727	0.000495
22.470000	-0.095790	-0.008727	0.000988
22.481000	-0.096441	-0.008727	0.001357
22.491000	-0.097042	-0.008727	0.001614
22.500000	-0.097630	-0.008727	0.001786
22.510000	-0.098182	-0.004987	0.005627
22.521000	-0.098747	0.000000	0.010000
22.531000	-0.099237	0.000000	0.008547
22.540000	-0.099703	0.000000	0.007285
22.550000	-0.100194	0.000000	0.006222
22.560000	-0.100709	0.000000	0.005353
22.571000	-0.101310	-0.012467	0.007817
22.581000	-0.101911	0.000000	0.006357
22.590000	-0.102537	0.000000	0.005656
22.600000	-0.103175	0.000000	0.005063
22.611000	-0.103886	0.000000	0.004575
22.621000	-0.104512	0.000000	0.004191
22.630000	-0.105162	0.000000	0.003898
22.640000	-0.105837	0.000000	0.003683
22.651000	-0.106659	0.000000	0.003529
22.661000	-0.107431	0.000000	0.003435
22.670000	-0.108253	0.000000	0.003386
22.680000	-0.109063	0.000000	0.003374
22.691000	-0.109934	-0.008727	0.005337
22.701000	-0.110756	-0.008727	0.003733
22.710000	-0.111602	-0.004987	0.001414
22.720000	-0.112510	-0.004987	0.001943
22.731000	-0.113516	-0.004987	0.002368
22.741000	-0.114374	0.000000	0.007669
22.750000	-0.115233	-0.008727	0.001715
22.760000	-0.116079	-0.008727	0.000743
22.771000	-0.117061	-0.008727	0.000180
22.781000	-0.117981	-0.008727	0.000806
22.790000	-0.118876	-0.004987	0.005101
22.800000	-0.119735	-0.008727	0.001147
22.810000	-0.120581	-0.008727	0.001590
22.821000	-0.121514	-0.017453	0.006775
22.831000	-0.122360	-0.017453	0.004920
22.840000	-0.123255	-0.017453	0.003343
22.850000	-0.124114	-0.017453	0.002040
22.861000	-0.125022	-0.008727	0.007748
22.871000	-0.125795	-0.008727	0.007005
22.880000	-0.126543	-0.008727	0.006276
22.890000	-0.127254	-0.008727	0.005595
22.901000	-0.128076	-0.024933	0.011220
22.911000	-0.128800	-0.012467	0.003628
22.920000	-0.129499	-0.012467	0.003463
22.930000	-0.130174	-0.013575	0.002171
22.941000	-0.130885	-0.013575	0.002182
22.951000	-0.131523	-0.013575	0.002174
22.960000	-0.132173	-0.008727	0.006999
22.970000	-0.132848	-0.008727	0.006097
22.981000	-0.133572	-0.008727	0.005308
22.991000	-0.134210	-0.008727	0.004639
23.000000	-0.134823	-0.008727	0.004088
23.010000	-0.135424	-0.008727	0.003649
23.021000	-0.136111	-0.008727	0.003302
23.031000	-0.136737	-0.008727	0.003044
23.040000	-0.137436	-0.008727	0.002852
23.050000	-0.138159	-0.008727	0.002718
23.060000	-0.138883	-0.008727	0.002632
23.071000	-0.139656	-0.013575	0.002266
23.081000	-0.140343	-0.022440	0.010281
23.090000	-0.141030	-0.022440	0.007938
23.100000	-0.141741	-0.017453	0.000929
23.111000	-0.142539	-0.022440	0.005120
23.121000	-0.143262	-0.022440	0.003626
23.130000	-0.143925	-0.026180	0.006150
23.140000	-0.144550	-0.026180	0.004528
23.151000	-0.145164	-0.026180	0.003230
23.161000	-0.145654	-0.031998	0.008013
23.170000	-0.146096	-0.031998	0.006202
23.180000	-0.146476	-0.034907	0.007652
23.191000	-0.146857	-0.034907	0.006000
23.201000	-0.147126	-0.034907	0.004700
23.210000	-0.147335	-0.034907	0.003715
23.220000	-0.147458	-0.034907	0.003000
23.231000	-0.147507	-0.031416	0.001048
23.241000	-0.147494	-0.034907	0.002827
23.250000	-0.147494	-0.034907	0.002593
23.260000	-0.147458	-0.034907	0.002471
23.271000	-0.147335	-0.026180	0.006344
23.281000	-0.147065	-0.026180	0.004751
23.290000	-0.146685	-0.029920	0.000433
23.300000	-0.146231	-0.029920	0.000997
23.310000	-0.145716	-0.029920	0.001489
23.321000	-0.145139	-0.026180	0.001895
23.331000	-0.144612	-0.017453	0.009596
23.340000	-0.144035	-0.017453	0.007177
23.350000	-0.143410	-0.023271	0.000803
23.361000	-0.142698	-0.008727	0.013141
23.371000	-0.142011	-0.008727	0.010022
23.380000	-0.141300	-0.017453	0.001444
23.390000	-0.140625	-0.017453	0.002011
23.401000	-0.139901	-0.017453	0.002388
23.411000	-0.139276	-0.008727	0.006192
23.420000	-0.138687	-0.008727	0.004513
23.430000	-0.138074	0.000000	0.011846
23.441000	-0.137423	0.000000	0.009163
23.451000	-0.136798	0.000000	0.006929
23.460000	-0.136209	-0.008727	0.003627
23.470000	-0.135657	-0.008727	0.003492
23.481000	-0.135105	-0.004987	0.000575
23.491000	-0.134651	0.000000	0.005154
23.500000	-0.134234	0.000000	0.004026
23.510000	-0.133842	0.000000	0.003111
23.521000	-0.133412	-0.003491	0.001102
23.531000	-0.133044	-0.003491	0.001028
23.540000	-0.132701	0.000000	0.002597
23.550000	-0.132357	0.002909	0.005049
23.560000	-0.132038	0.002909	0.004169
23.571000	-0.131695	0.000000	0.000539
23.581000	-0.131401	0.002909	0.003396
23.590000	-0.131118	0.002909	0.002883
23.600000	-0.130873	0.000000	0.000426
23.611000	-0.130640	0.002909	0.002705
23.621000	-0.130456	0.002909	0.002419
23.630000	-0.130309	0.000000	0.000709
23.640000	-0.130162	0.000000	0.000346
23.651000	-0.130039	0.002909	0.002911
23.661000	-0.129929	0.000000	0.000217
23.670000	-0.129830	0.000000	0.000163
23.680000	-0.129745	0.000000	0.000466
23.691000	-0.129671	0.000000	0.000739
23.701000	-0.129610	0.000000	0.000974
23.710000	-0.129548	0.000000	0.001171
23.720000	-0.129499	0.000000	0.001334
23.731000	-0.129450	0.000000	0.001466
23.741000	-0.129401	0.000000	0.001572
23.750000	-0.129377	0.000000	0.001657
23.760000	-0.129340	0.000000	0.001724
23.771000	-0.129303	-0.012467	0.010691
23.781000	-0.129278	-0.012467	0.008413
23.790000	-0.129254	-0.008727	0.002708
23.800000	-0.129229	0.000000	0.006999
23.810000	-0.129180	0.000000	0.006198
23.821000	-0.129107	0.000000	0.005423
23.831000	-0.129021	0.000000	0.004708
23.840000	-0.128923	0.000000	0.004073
23.850000	-0.128812	-0.004987	0.001459
23.861000	-0.128702	-0.013575	0.009606
23.871000	-0.128604	-0.013575	0.007659
23.880000	-0.128518	-0.013963	0.006354
23.890000	-0.128420	-0.013963	0.004856
23.901000	-0.128297	0.000000	0.010337
23.911000	-0.128162	0.000000	0.008813
23.920000	-0.128003	0.000000	0.007405
23.930000	-0.127806	-0.008727	0.002578
23.941000	-0.127573	-0.017453	0.010819
23.951000	-0.127353	-0.017453	0.008807
23.960000	-0.127132	0.000000	0.010397
23.970000	-0.126886	-0.004987	0.003755
23.981000	-0.126617	-0.004987	0.003151
23.991000	-0.126322	-0.012467	0.004870
24.000000	-0.126028	-0.012467	0.003997
24.010000	-0.125733	0.000000	0.009233
24.021000	-0.125402	-0.008727	0.001086
24.031000	-0.125095	-0.008727	0.000925
24.040000	-0.124801	-0.008727	0.000775
24.050000	-0.124494	0.000000	0.008083
24.060000	-0.124175	0.000000	0.006629
24.071000	-0.123820	-0.017453	0.012087
24.081000	-0.123501	0.000000	0.007431
24.090000	-0.123182	0.000000	0.006131
24.100000	-0.122863	-0.008727	0.003731
24.111000	-0.122507	0.000000	0.005600
24.121000	-0.122188	0.000000	0.004594
24.130000	-0.121869	-0.008727	0.004988
24.140000	-0.121538	-0.008727	0.004130
24.151000	-0.121170	0.000000	0.005383
24.161000	-0.120851	-0.008727	0.004222
24.170000	-0.120545	-0.008727	0.003422
24.180000	-0.120238	0.000000	0.006007
24.191000	-0.119919	-0.013575	0.008537
24.201000	-0.119625	-0.013575	0.006965
24.210000	-0.119330	0.000000	0.007972
24.220000	-0.119023	0.000000	0.006682
24.231000	-0.118655	-0.008727	0.003222
24.241000	-0.118312	0.000000	0.006047
24.250000	-0.117944	-0.008727	0.003769
24.260000	-0.117576	-0.008727	0.003143
24.271000	-0.117171	0.000000	0.006147
24.281000	-0.116791	0.000000	0.005070
24.290000	-0.116398	-0.017453	0.013325
24.300000	-0.115981	-0.004987	0.001473
24.310000	-0.115589	-0.004987	0.001280
24.321000	-0.115147	-0.012467	0.006397
24.331000	-0.114755	0.000000	0.007221
24.340000	-0.114362	0.000000	0.005968
24.350000	-0.113945	-0.008727	0.003879
24.361000	-0.113491	-0.008727	0.003283
24.371000	-0.113062	-0.008727	0.002746
24.380000	-0.112620	0.000000	0.006448
24.390000	-0.112179	0.000000	0.005276
24.401000	-0.111663	-0.008727	0.004484
24.411000	-0.111185	-0.012467	0.007542
24.420000	-0.110694	-0.012467	0.006254
24.430000	-0.110204	0.000000	0.007331
24.441000	-0.109664	0.000000	0.006036
24.451000	-0.109186	0.000000	0.004869
24.460000	-0.108707	-0.008727	0.004875
24.470000	-0.108217	-0.012467	0.007912
24.481000	-0.107677	-0.012467	0.006599
24.491000	-0.107162	-0.004987	0.002026
24.500000	-0.106634	-0.004987	0.001652
24.510000	-0.106070	0.000000	0.006269
24.521000	-0.105432	0.000000	0.005029
24.531000	-0.104819	0.000000	0.003943
24.540000	-0.104242	-0.008727	0.005709
24.550000	-0.103678	-0.017453	0.013638
24.560000	-0.103114	-0.017453	0.011339
24.571000	-0.102488	0.000000	0.008115
24.581000	-0.101899	0.000000	0.006673
24.590000	-0.101274	0.000000	0.005349
24.600000	-0.100599	0.000000	0.004174
24.611000	-0.099838	0.000000	0.003164
24.621000	-0.099164	0.000000	0.002318
24.630000	-0.098501	0.000000	0.001628
24.640000	-0.097876	0.000000	0.001077
24.651000	-0.097189	0.000000	0.000662
24.661000	-0.096563	0.000000	0.000350
24.670000	-0.095938	0.000000	0.000154
24.680000	-0.095300	0.000000	0.000154
24.691000	-0.094625	0.000000	0.000257
24.701000	-0.094049	0.000000	0.000271
24.710000	-0.093497	0.000000	0.000283
24.720000	-0.092957	0.000000	0.000294
24.731000	-0.092368	0.000000	0.000292
24.741000	-0.091816	0.000000	0.000283
24.750000	-0.091264	0.000000	0.000270
24.760000	-0.090700	0.000000	0.000249
24.771000	-0.090074	-0.008727	0.008950
24.781000	-0.089510	-0.008727	0.007365
24.790000	-0.088958	0.000000	0.002733
24.800000	-0.088430	-0.012467	0.010152
24.810000	-0.087878	-0.012467	0.008334
24.821000	-0.087253	0.000000	0.005678
24.831000	-0.086639	0.000000	0.004707
24.840000	-0.085977	0.000000	0.003781
24.850000	-0.085278	0.000000	0.002933
24.861000	-0.084481	0.000000	0.002185
24.871000	-0.083769	0.000000	0.001546
24.880000	-0.083070	0.000000	0.001014
24.890000	-0.082383	0.000000	0.000581
24.901000	-0.081622	0.000000	0.000262
24.911000	-0.080923	0.000000	0.000116
24.920000	-0.080224	0.000000	0.000258
24.930000	-0.079513	0.000000	0.000399
24.941000	-0.078740	0.000000	0.000521
24.951000	-0.078077	0.000000	0.000570
24.960000	-0.077439	-0.004987	0.005593
24.970000	-0.076789	-0.012467	0.012210
24.981000	-0.076066	-0.012467	0.010113
24.991000	-0.075366	-0.012467	0.008315
25.000000	-0.074643	-0.012467	0.006819
25.010000	-0.073894	-0.008727	0.001879
25.021000	-0.073073	0.000000	0.007136
25.031000	-0.072275	0.000000	0.005707
25.040000	-0.071417	0.000000	0.004382
25.050000	-0.070521	0.000000	0.003197
25.060000	-0.069601	0.000000	0.002170
25.071000	-0.068534	0.000000	0.001310
25.081000	-0.067589	0.000000	0.000615
25.090000	-0.066669	0.000000	0.000146
25.100000	-0.065749	0.000000	0.000438
25.111000	-0.064743	0.000000	0.000789
25.121000	-0.063799	0.000000	0.001032
25.130000	-0.062891	0.000000	0.001204
25.140000	-0.061996	0.000000	0.001326
25.151000	-0.061027	0.007480	0.006073
25.161000	-0.060156	0.000000	0.002811
25.170000	-0.059236	0.000000	0.002667
25.180000	-0.058340	0.000000	0.002503
25.191000	-0.057383	0.010472	0.008136
25.201000	-0.056525	0.010472	0.006414
25.210000	-0.055691	0.000000	0.005542
25.220000	-0.054820	0.000000	0.004906
25.231000	-0.053863	0.000000	0.004295
25.241000	-0.053017	0.010472	0.006741
25.250000	-0.052207	0.010472	0.005359
25.260000	-0.051446	0.000000	0.006313
25.271000	-0.050575	0.002909	0.002537
25.281000	-0.049766	0.002909	0.002264
25.290000	-0.048944	0.000000	0.004920
25.300000	-0.048159	0.014544	0.010370
25.310000	-0.047386	0.014544	0.008404
25.321000	-0.046540	-0.003491	0.011348
25.331000	-0.045779	0.027925	0.021848
25.340000	-0.045031	0.027925	0.017812
25.350000	-0.044283	0.014544	0.000955
25.361000	-0.043473	0.004987	0.009129
25.371000	-0.042811	0.004987	0.007713
25.380000	-0.042222	0.000000	0.011347
25.390000	-0.041682	0.000000	0.009220
25.401000	-0.041142	0.002909	0.004452
25.411000	-0.040652	0.002909	0.003399
25.420000	-0.040124	0.002909	0.002554
25.430000	-0.039572	0.000000	0.004796
25.441000	-0.038934	0.004987	0.001236
25.451000	-0.038346	0.004987	0.001168
25.460000	-0.037757	0.014544	0.010574
25.470000	-0.037168	0.031416	0.025560
25.481000	-0.036493	0.031416	0.020868
25.491000	-0.035905	0.021817	0.007229
25.500000	-0.035316	0.021817	0.005578
25.510000	-0.034788	0.006981	0.010519
25.521000	-0.034273	0.002909	0.012842
25.531000	-0.033881	0.002909	0.010436
25.540000	-0.033549	0.031416	0.020247
25.550000	-0.033267	0.014544	0.000263
25.560000	-0.033022	0.014544	0.000371
25.571000	-0.032801	0.004987	0.008997
25.581000	-0.032629	0.020362	0.008313
25.590000	-0.032482	0.020362	0.007251
25.600000	-0.032359	0.004987	0.009064
25.611000	-0.032249	0.004987	0.007107
25.621000	-0.032175	0.013963	0.003597
25.630000	-0.032114	0.014544	0.004047
25.640000	-0.032065	0.014544	0.003786
25.651000	-0.032028	0.004987	0.006029
25.661000	-0.032004	0.002909	0.006621
25.670000	-0.031991	0.002909	0.004962
25.680000	-0.031991	0.006981	0.000541
25.691000	-0.031991	0.013963	0.007934
25.701000	-0.031991	0.013963	0.006988
25.710000	-0.031991	0.013963	0.006111
25.720000	-0.031979	0.011636	0.003004
25.731000	-0.031967	0.011636	0.002755
25.741000	-0.031967	0.014544	0.005474
25.750000	-0.031967	0.014544	0.004817
25.760000	-0.031967	0.017453	0.007185
25.771000	-0.031979	0.017453	0.006236
25.781000	-0.031991	0.017453	0.005460
25.790000	-0.032016	0.011636	0.001113
25.800000	-0.032126	0.011636	0.000646
25.810000	-0.032323	0.011636	0.000406
25.821000	-0.032617	0.021817	0.010802
25.831000	-0.032948	0.006981	0.005409
25.840000	-0.033316	0.006981	0.003929
25.850000	-0.033721	0.000000	0.009594
25.861000	-0.034187	0.014544	0.007345
25.871000	-0.034641	0.014544	0.006783
25.880000	-0.035119	0.002909	0.005417
25.890000	-0.035622	0.002909	0.003843
25.901000	-0.036174	0.014544	0.009173
25.911000	-0.036677	0.000000	0.006331
25.920000	-0.037168	0.000000	0.004585
25.930000	-0.037646	0.002909	0.000263
25.941000	-0.038186	0.014544	0.012197
25.951000	-0.038652	0.014544	0.010682
25.960000	-0.039155	0.000000	0.005231
25.970000	-0.039658	0.000000	0.003810
25.981000	-0.040259	0.000000	0.002555
25.991000	-0.040823	0.013963	0.012487
26.000000	-0.041400	0.004987	0.001912
26.010000	-0.041977	0.004987	0.002096
26.021000	-0.042590	-0.003491	0.006216
26.031000	-0.043154	-0.003491	0.004548
26.040000	-0.043731	0.000000	0.000391
26.050000	-0.044295	0.010472	0.011448
26.060000	-0.044896	0.010472	0.010026
26.071000	-0.045583	0.000000	0.001729
26.081000	-0.046233	0.000000	0.000965
26.090000	-0.046895	0.000000	0.000280
26.100000	-0.047497	0.000000	0.000324
26.111000	-0.048183	0.000000	0.000833
26.121000	-0.048809	0.000000	0.001260
