当前时刻	小车位置	摆杆偏角	指标11	指标12	指标2	deta1	deta2	估计误差	inc11u	inc12u	inc2u	
24.191000	-0.003312	0.034907	0.000015	0.000021	0.000026	0.000051	0.009669	0.000016	0.000015	0.000021	0.000026
24.200000	-0.003557	0.034907	0.000039	0.000019	0.000028	0.000054	0.010049	0.000015	0.000039	0.000019	0.000028
24.210000	-0.003913	0.014544	0.000066	0.000035	0.000148	0.000173	0.010110	0.000073	0.000066	0.000035	0.000148
24.221000	-0.004379	0.017453	0.000062	0.000040	0.000183	0.000208	0.011612	0.000094	0.000062	0.000040	0.000183
24.231000	-0.004882	0.017453	0.000050	0.000038	0.000170	0.000196	0.013805	0.000096	0.000050	0.000038	0.000170
24.241000	-0.005397	0.004987	0.000040	0.000072	0.000292	0.000317	0.016460	0.000158	0.000040	0.000072	0.000292
24.250000	-0.005925	0.014544	0.000048	0.000049	0.000289	0.000315	0.020001	0.000159	0.000048	0.000049	0.000289
24.260000	-0.006428	0.014544	0.000054	0.000057	0.000168	0.000193	0.022719	0.000101	0.000054	0.000057	0.000168
24.271000	-0.006955	0.017453	0.000028	0.000033	0.000136	0.000161	0.023199	0.000081	0.000028	0.000033	0.000136
24.281000	-0.007409	0.004987	0.000016	0.000064	0.000150	0.000176	0.022050	0.000087	0.000016	0.000064	0.000150
24.290000	-0.007863	0.004987	0.000019	0.000040	0.000040	0.000066	0.020858	0.000033	0.000019	0.000040	0.000040
24.300000	-0.008305	0.008727	0.000025	0.000023	0.000037	0.000063	0.018505	0.000030	0.000025	0.000023	0.000037
24.311000	-0.008771	0.000000	0.000040	0.000028	0.000064	0.000090	0.016268	0.000044	0.000040	0.000028	0.000064
24.321000	-0.009175	0.000000	0.000022	0.000060	0.000071	0.000096	0.014824	0.000051	0.000022	0.000060	0.000071
24.330000	-0.009568	0.017453	0.000129	0.000137	0.000129	0.000155	0.014086	0.000067	0.000129	0.000137	0.000129
24.340000	-0.009924	0.017453	0.000055	0.000117	0.000184	0.000210	0.011935	0.000085	0.000055	0.000117	0.000184
24.351000	-0.010279	0.004987	0.000062	0.000061	0.000185	0.000210	0.009398	0.000085	0.000062	0.000061	0.000185
24.361000	-0.010549	0.000000	0.000027	0.000048	0.000173	0.000198	0.007567	0.000079	0.000027	0.000048	0.000173
24.370000	-0.010819	0.000000	0.000066	0.000077	0.000167	0.000193	0.005927	0.000075	0.000066	0.000077	0.000167
24.380000	-0.011089	0.000000	0.000025	0.000026	0.000079	0.000104	0.004595	0.000044	0.000025	0.000026	0.000079
24.391000	-0.011371	-0.008727	0.000025	0.000029	0.000061	0.000087	0.004468	0.000043	0.000025	0.000029	0.000061
24.401000	-0.011617	-0.008727	0.000038	0.000027	0.000091	0.000117	0.005132	0.000057	0.000038	0.000027	0.000091
24.410000	-0.011862	0.000000	0.000025	0.000018	0.000077	0.000103	0.005708	0.000050	0.000025	0.000018	0.000077
24.420000	-0.012083	0.000000	0.000033	0.000025	0.000071	0.000097	0.005562	0.000046	0.000033	0.000025	0.000071
24.431000	-0.012279	0.000000	0.000027	0.000017	0.000070	0.000096	0.005000	0.000044	0.000027	0.000017	0.000070
24.441000	-0.012426	-0.004987	0.000012	0.000015	0.000019	0.000045	0.004261	0.000020	0.000012	0.000015	0.000019
24.450000	-0.012549	-0.004987	0.000026	0.000025	0.000011	0.000014	0.003231	0.000005	0.000026	0.000025	0.000011
24.460000	-0.012647	-0.004987	0.000017	0.000019	0.000014	0.000012	0.002127	0.000005	0.000017	0.000019	0.000014
24.471000	-0.012733	0.000000	0.000015	0.000024	0.000009	0.000017	0.001474	0.000007	0.000015	0.000024	0.000009
24.481000	-0.012782	0.000000	0.000008	0.000008	0.000006	0.000019	0.001047	0.000008	0.000008	0.000008	0.000006
24.491000	-0.012819	0.000000	0.000006	0.000010	0.000005	0.000020	0.000789	0.000008	0.000006	0.000010	0.000005
24.500000	-0.012843	0.000000	0.000006	0.000004	0.000004	0.000022	0.000558	0.000009	0.000006	0.000004	0.000004
24.510000	-0.012855	0.000000	0.000010	0.000019	0.000003	0.000023	0.000379	0.000009	0.000010	0.000019	0.000003
24.521000	-0.012855	-0.008727	0.000005	0.000029	0.000013	0.000039	0.000256	0.000016	0.000005	0.000029	0.000013
24.531000	-0.012855	-0.004987	0.000003	0.000002	0.000010	0.000035	0.000228	0.000015	0.000003	0.000002	0.000010
24.540000	-0.012855	-0.004987	0.000007	0.000015	0.000007	0.000033	0.000232	0.000014	0.000007	0.000015	0.000007
24.550000	-0.012855	-0.004987	0.000013	0.000019	0.000005	0.000031	0.000240	0.000013	0.000013	0.000019	0.000005
24.561000	-0.012855	-0.004987	0.000004	0.000003	0.000004	0.000029	0.000239	0.000012	0.000004	0.000003	0.000004
24.571000	-0.012855	-0.004987	0.000006	0.000003	0.000020	0.000006	0.000232	0.000002	0.000006	0.000003	0.000020
24.580000	-0.012855	-0.004987	0.000001	0.000001	0.000022	0.000004	0.000225	0.000002	0.000001	0.000001	0.000022
24.590000	-0.012855	-0.004987	0.000002	0.000004	0.000023	0.000002	0.000216	0.000001	0.000002	0.000004	0.000023
24.601000	-0.012855	0.000000	0.000010	0.000009	0.000015	0.000011	0.000211	0.000005	0.000010	0.000009	0.000015
24.611000	-0.012843	0.000000	0.000003	0.000019	0.000009	0.000016	0.000235	0.000007	0.000003	0.000019	0.000009
24.620000	-0.012843	0.000000	0.000016	0.000003	0.000006	0.000020	0.000292	0.000009	0.000016	0.000003	0.000006
24.630000	-0.012843	-0.008727	0.000016	0.000004	0.000014	0.000040	0.000368	0.000017	0.000016	0.000004	0.000014
24.641000	-0.012831	-0.008727	0.000013	0.000009	0.000029	0.000055	0.000373	0.000023	0.000013	0.000009	0.000029
24.651000	-0.012819	-0.008727	0.000008	0.000018	0.000030	0.000055	0.000368	0.000023	0.000008	0.000018	0.000030
24.660000	-0.012794	-0.008727	0.000010	0.000028	0.000031	0.000056	0.000345	0.000023	0.000010	0.000028	0.000031
24.670000	-0.012745	-0.008727	0.000008	0.000028	0.000032	0.000057	0.000299	0.000023	0.000008	0.000028	0.000032
24.681000	-0.012659	-0.008727	0.000006	0.000006	0.000014	0.000040	0.000239	0.000017	0.000006	0.000006	0.000014
24.691000	-0.012549	-0.008727	0.000005	0.000004	0.000002	0.000028	0.000252	0.000012	0.000005	0.000004	0.000002
24.700000	-0.012402	-0.008727	0.000017	0.000013	0.000007	0.000019	0.000282	0.000008	0.000017	0.000013	0.000007
24.710000	-0.012218	-0.003491	0.000020	0.000001	0.000007	0.000018	0.000319	0.000008	0.000020	0.000001	0.000007
24.721000	-0.011997	-0.004987	0.000029	0.000028	0.000011	0.000014	0.000402	0.000006	0.000029	0.000028	0.000011
24.731000	-0.011776	-0.004987	0.000032	0.000036	0.000014	0.000011	0.000532	0.000005	0.000032	0.000036	0.000014
24.741000	-0.011518	-0.008727	0.000037	0.000030	0.000012	0.000014	0.000700	0.000006	0.000037	0.000030	0.000012
24.750000	-0.011261	0.000000	0.000059	0.000054	0.000003	0.000028	0.000841	0.000013	0.000059	0.000054	0.000003
24.760000	-0.011003	0.000000	0.000058	0.000018	0.000006	0.000032	0.001099	0.000015	0.000058	0.000018	0.000006
24.771000	-0.010697	0.000000	0.000065	0.000077	0.000011	0.000037	0.001395	0.000017	0.000065	0.000077	0.000011
24.781000	-0.010402	0.000000	0.000070	0.000074	0.000014	0.000039	0.001680	0.000018	0.000070	0.000074	0.000014
24.790000	-0.010108	0.000000	0.000055	0.000052	0.000010	0.000036	0.001915	0.000017	0.000055	0.000052	0.000010
24.800000	-0.009826	0.005818	0.000020	0.000020	0.000016	0.000042	0.002132	0.000020	0.000020	0.000020	0.000016
24.811000	-0.009507	0.000000	0.000009	0.000009	0.000007	0.000033	0.002307	0.000016	0.000009	0.000009	0.000007
24.821000	-0.009237	0.000000	0.000003	0.000003	0.000002	0.000028	0.002250	0.000013	0.000003	0.000003	0.000002
24.830000	-0.008967	0.002909	0.000017	0.000015	0.000002	0.000027	0.002056	0.000012	0.000017	0.000015	0.000002
24.840000	-0.008709	0.004987	0.000023	0.000019	0.000006	0.000032	0.001849	0.000015	0.000023	0.000019	0.000006
24.851000	-0.008452	0.004987	0.000016	0.000012	0.000012	0.000013	0.001682	0.000006	0.000016	0.000012	0.000012
24.861000	-0.008231	0.004987	0.000007	0.000003	0.000011	0.000015	0.001402	0.000007	0.000007	0.000003	0.000011
24.870000	-0.008035	0.004987	0.000004	0.000004	0.000010	0.000016	0.001224	0.000007	0.000004	0.000004	0.000010
24.880000	-0.007851	0.000000	0.000019	0.000037	0.000005	0.000021	0.001103	0.000009	0.000019	0.000037	0.000005
24.891000	-0.007691	0.006981	0.000013	0.000026	0.000005	0.000021	0.000925	0.000009	0.000013	0.000026	0.000005
24.901000	-0.007569	0.006981	0.000008	0.000008	0.000004	0.000021	0.000752	0.000009	0.000008	0.000008	0.000004
24.910000	-0.007458	0.007480	0.000005	0.000015	0.000002	0.000023	0.000597	0.000010	0.000005	0.000015	0.000002
24.920000	-0.007372	0.010472	0.000013	0.000004	0.000010	0.000035	0.000470	0.000015	0.000013	0.000004	0.000010
24.931000	-0.007311	0.010472	0.000014	0.000033	0.000011	0.000037	0.000391	0.000016	0.000014	0.000033	0.000011
24.941000	-0.007262	0.000000	0.000001	0.000006	0.000028	0.000053	0.000379	0.000023	0.000001	0.000006	0.000028
24.950000	-0.007237	0.000000	0.000006	0.000003	0.000039	0.000064	0.000318	0.000028	0.000006	0.000003	0.000039
24.960000	-0.007237	0.000000	0.000009	0.000001	0.000045	0.000070	0.000315	0.000030	0.000009	0.000001	0.000045
24.971000	-0.007237	0.000000	0.000000	0.000004	0.000037	0.000063	0.000382	0.000027	0.000000	0.000004	0.000037
24.981000	-0.007237	0.000000	0.000002	0.000012	0.000032	0.000057	0.000479	0.000025	0.000002	0.000012	0.000032
24.991000	-0.007237	0.000000	0.000013	0.000014	0.000011	0.000037	0.000595	0.000017	0.000013	0.000014	0.000011
25.000000	-0.007237	0.000000	0.000005	0.000008	0.000003	0.000022	0.000738	0.000011	0.000005	0.000008	0.000003
25.010000	-0.007237	0.000000	0.000010	0.000012	0.000013	0.000013	0.000804	0.000006	0.000010	0.000012	0.000013
25.021000	-0.007237	0.000000	0.000012	0.000011	0.000019	0.000007	0.000782	0.000004	0.000012	0.000011	0.000019
25.031000	-0.007237	0.000000	0.000005	0.000005	0.000022	0.000004	0.000696	0.000002	0.000005	0.000005	0.000022
25.040000	-0.007237	0.000000	0.000004	0.000004	0.000023	0.000002	0.000579	0.000001	0.000004	0.000004	0.000023
25.050000	-0.007237	0.000000	0.000002	0.000003	0.000024	0.000001	0.000458	0.000000	0.000002	0.000003	0.000024
25.061000	-0.007225	0.000000	0.000003	0.000006	0.000025	0.000001	0.000350	0.000000	0.000003	0.000006	0.000025
25.071000	-0.007225	0.000000	0.000008	0.000006	0.000025	0.000001	0.000262	0.000000	0.000008	0.000006	0.000025
25.080000	-0.007225	0.000000	0.000007	0.000010	0.000025	0.000001	0.000195	0.000000	0.000007	0.000010	0.000025
25.090000	-0.007225	0.000000	0.000004	0.000003	0.000025	0.000001	0.000147	0.000000	0.000004	0.000003	0.000025
25.101000	-0.007188	0.004987	0.000007	0.000020	0.000012	0.000013	0.000114	0.000005	0.000007	0.000020	0.000012
25.111000	-0.007115	0.004987	0.000008	0.000007	0.000004	0.000022	0.000099	0.000009	0.000008	0.000007	0.000004
25.120000	-0.007041	0.004987	0.000003	0.000005	0.000001	0.000027	0.000106	0.000011	0.000003	0.000005	0.000001
25.130000	-0.006980	0.004987	0.000013	0.000026	0.000005	0.000030	0.000126	0.000013	0.000013	0.000026	0.000005
25.141000	-0.006918	0.005818	0.000028	0.000038	0.000009	0.000035	0.000147	0.000015	0.000028	0.000038	0.000009
25.151000	-0.006882	0.005818	0.000017	0.000020	0.000000	0.000025	0.000169	0.000011	0.000017	0.000020	0.000000
25.160000	-0.006857	0.004987	0.000032	0.000027	0.000008	0.000018	0.000178	0.000008	0.000032	0.000027	0.000008
25.170000	-0.006845	0.005818	0.000029	0.000041	0.000012	0.000014	0.000165	0.000006	0.000029	0.000041	0.000012
25.181000	-0.006845	0.005818	0.000019	0.000014	0.000014	0.000012	0.000145	0.000005	0.000019	0.000014	0.000014
25.191000	-0.006845	0.005818	0.000004	0.000014	0.000017	0.000008	0.000129	0.000003	0.000004	0.000014	0.000017
25.200000	-0.006857	0.005818	0.000006	0.000008	0.000020	0.000006	0.000120	0.000002	0.000006	0.000008	0.000020
25.210000	-0.006857	0.014544	0.000019	0.000060	0.000025	0.000051	0.000127	0.000021	0.000019	0.000060	0.000025
25.221000	-0.006869	0.019947	0.000049	0.000039	0.000111	0.000137	0.000141	0.000057	0.000049	0.000039	0.000111
25.231000	-0.006869	0.019947	0.000039	0.000059	0.000170	0.000196	0.000224	0.000082	0.000039	0.000059	0.000170
25.241000	-0.006894	0.013963	0.000038	0.000047	0.000175	0.000201	0.000361	0.000084	0.000038	0.000047	0.000175
25.250000	-0.006967	0.020362	0.000014	0.000032	0.000214	0.000240	0.000452	0.000100	0.000014	0.000032	0.000214
25.260000	-0.007102	0.020362	0.000026	0.000022	0.000197	0.000223	0.000568	0.000093	0.000026	0.000022	0.000197
25.271000	-0.007385	0.014544	0.000062	0.000064	0.000110	0.000136	0.000717	0.000056	0.000062	0.000064	0.000110
25.281000	-0.007728	0.007480	0.000048	0.000067	0.000070	0.000095	0.000873	0.000039	0.000048	0.000067	0.000070
25.290000	-0.008145	0.007480	0.000048	0.000030	0.000075	0.000101	0.001244	0.000043	0.000048	0.000030	0.000075
25.300000	-0.008636	0.014544	0.000028	0.000014	0.000041	0.000066	0.001971	0.000028	0.000028	0.000014	0.000041
25.311000	-0.009237	0.021817	0.000053	0.000053	0.000067	0.000093	0.002690	0.000037	0.000053	0.000053	0.000067
25.321000	-0.009826	0.021817	0.000088	0.000087	0.000108	0.000134	0.003246	0.000053	0.000088	0.000087	0.000108
25.330000	-0.010451	0.004987	0.000097	0.000071	0.000124	0.000149	0.003762	0.000061	0.000097	0.000071	0.000124
25.340000	-0.011089	0.004987	0.000092	0.000081	0.000132	0.000158	0.004603	0.000065	0.000092	0.000081	0.000132
25.351000	-0.011813	0.002909	0.000083	0.000086	0.000148	0.000174	0.005648	0.000075	0.000083	0.000086	0.000148
25.361000	-0.012500	0.010472	0.000074	0.000082	0.000098	0.000123	0.007130	0.000055	0.000074	0.000082	0.000098
25.370000	-0.013211	0.010472	0.000041	0.000026	0.000060	0.000086	0.008573	0.000040	0.000041	0.000026	0.000060
25.380000	-0.013959	0.013963	0.000005	0.000022	0.000048	0.000074	0.009861	0.000032	0.000005	0.000022	0.000048
25.391000	-0.014806	0.017453	0.000002	0.000007	0.000075	0.000100	0.010341	0.000038	0.000002	0.000007	0.000075
25.401000	-0.015615	0.017453	0.000004	0.000004	0.000090	0.000116	0.010128	0.000041	0.000004	0.000004	0.000090
25.410000	-0.016413	0.011636	0.000015	0.000018	0.000088	0.000114	0.009480	0.000041	0.000015	0.000018	0.000088
25.420000	-0.017210	0.013963	0.000045	0.000031	0.000094	0.000120	0.009320	0.000043	0.000045	0.000031	0.000094
25.431000	-0.018081	0.013963	0.000032	0.000044	0.000081	0.000107	0.009485	0.000038	0.000032	0.000044	0.000081
25.441000	-0.018940	0.002909	0.000071	0.000041	0.000055	0.000080	0.010089	0.000032	0.000071	0.000041	0.000055
25.450000	-0.019884	0.002909	0.000078	0.000076	0.000028	0.000053	0.011570	0.000024	0.000078	0.000076	0.000028
25.460000	-0.020890	0.002909	0.000099	0.000102	0.000030	0.000055	0.013514	0.000027	0.000099	0.000102	0.000030
25.471000	-0.022006	0.000000	0.000066	0.000065	0.000028	0.000054	0.015399	0.000029	0.000066	0.000065	0.000028
25.481000	-0.022963	0.000000	0.000055	0.000063	0.000022	0.000047	0.017349	0.000029	0.000055	0.000063	0.000022
25.491000	-0.023981	0.000000	0.000011	0.000015	0.000002	0.000028	0.019092	0.000019	0.000011	0.000015	0.000002
25.500000	-0.025012	0.004363	0.000008	0.000031	0.000001	0.000026	0.019987	0.000016	0.000008	0.000031	0.000001
25.510000	-0.026054	0.004363	0.000001	0.000003	0.000007	0.000032	0.019920	0.000015	0.000001	0.000003	0.000007
25.521000	-0.027146	0.000000	0.000010	0.000012	0.000002	0.000023	0.019283	0.000010	0.000010	0.000012	0.000002
25.531000	-0.028103	-0.003491	0.000010	0.000013	0.000002	0.000023	0.018403	0.000009	0.000010	0.000013	0.000002
25.540000	-0.029084	-0.003491	0.000010	0.000011	0.000002	0.000024	0.017641	0.000009	0.000010	0.000011	0.000002
25.550000	-0.030078	0.000000	0.000014	0.000011	0.000006	0.000019	0.017016	0.000008	0.000014	0.000011	0.000006
25.561000	-0.031157	-0.008727	0.000010	0.000013	0.000003	0.000023	0.016606	0.000013	0.000010	0.000013	0.000003
25.571000	-0.032114	-0.008727	0.000007	0.000002	0.000004	0.000029	0.016740	0.000017	0.000007	0.000002	0.000004
25.580000	-0.033022	-0.004987	0.000011	0.000013	0.000001	0.000027	0.016868	0.000015	0.000011	0.000013	0.000001
25.590000	-0.033905	-0.008727	0.000008	0.000004	0.000002	0.000028	0.016546	0.000015	0.000008	0.000004	0.000002
25.601000	-0.034923	-0.008727	0.000013	0.000013	0.000003	0.000023	0.016112	0.000014	0.000013	0.000013	0.000003
25.611000	-0.035843	-0.004987	0.000029	0.000043	0.000010	0.000016	0.015773	0.000009	0.000029	0.000043	0.000010
25.620000	-0.036726	-0.004987	0.000033	0.000014	0.000010	0.000016	0.014873	0.000007	0.000033	0.000014	0.000010
25.630000	-0.037548	0.000000	0.000026	0.000086	0.000024	0.000049	0.013734	0.000019	0.000026	0.000086	0.000024
25.641000	-0.038431	-0.021332	0.000020	0.000009	0.000113	0.000139	0.012645	0.000059	0.000020	0.000009	0.000113
25.651000	-0.039241	-0.021332	0.000011	0.000026	0.000170	0.000196	0.012156	0.000085	0.000011	0.000026	0.000170
25.660000	-0.040063	-0.004987	0.000001	0.000032	0.000192	0.000218	0.012085	0.000093	0.000001	0.000032	0.000192
25.670000	-0.040885	0.000000	0.000057	0.000077	0.000254	0.000279	0.011694	0.000118	0.000057	0.000077	0.000254
25.681000	-0.041719	0.000000	0.000012	0.000037	0.000269	0.000295	0.011097	0.000125	0.000012	0.000037	0.000269
25.691000	-0.042443	-0.012467	0.000018	0.000016	0.000185	0.000210	0.010662	0.000087	0.000018	0.000016	0.000185
25.700000	-0.043142	-0.012467	0.000024	0.000011	0.000131	0.000157	0.009873	0.000062	0.000024	0.000011	0.000131
25.710000	-0.043829	-0.008727	0.000053	0.000051	0.000104	0.000129	0.008910	0.000052	0.000053	0.000051	0.000104
25.721000	-0.044602	-0.004987	0.000013	0.000019	0.000050	0.000075	0.008539	0.000031	0.000013	0.000019	0.000050
25.731000	-0.045338	0.000000	0.000014	0.000005	0.000045	0.000070	0.008491	0.000029	0.000014	0.000005	0.000045
25.741000	-0.046074	0.000000	0.000015	0.000011	0.000070	0.000095	0.008471	0.000039	0.000015	0.000011	0.000070
25.750000	-0.046810	-0.008727	0.000019	0.000024	0.000067	0.000093	0.008344	0.000038	0.000019	0.000024	0.000067
25.760000	-0.047521	-0.008727	0.000015	0.000015	0.000067	0.000092	0.008250	0.000038	0.000015	0.000015	0.000067
25.771000	-0.048294	-0.013963	0.000003	0.000017	0.000071	0.000096	0.008314	0.000041	0.000003	0.000017	0.000071
25.781000	-0.049018	-0.012467	0.000027	0.000022	0.000031	0.000057	0.008663	0.000025	0.000027	0.000022	0.000031
25.790000	-0.049754	-0.012467	0.000019	0.000028	0.000002	0.000028	0.009147	0.000014	0.000019	0.000028	0.000002
25.800000	-0.050526	-0.008727	0.000028	0.000036	0.000003	0.000028	0.009592	0.000014	0.000028	0.000036	0.000003
25.811000	-0.051397	-0.004987	0.000040	0.000041	0.000019	0.000045	0.009768	0.000020	0.000040	0.000041	0.000019
25.821000	-0.052121	-0.004987	0.000011	0.000004	0.000015	0.000040	0.009685	0.000017	0.000011	0.000004	0.000015
25.830000	-0.052820	-0.012467	0.000003	0.000022	0.000014	0.000039	0.009358	0.000016	0.000003	0.000022	0.000014
25.840000	-0.053495	-0.012467	0.000013	0.000011	0.000013	0.000039	0.009075	0.000016	0.000013	0.000011	0.000013
25.851000	-0.054243	-0.008727	0.000015	0.000012	0.000013	0.000039	0.008856	0.000016	0.000015	0.000012	0.000013
25.861000	-0.054942	-0.004987	0.000020	0.000018	0.000013	0.000038	0.008733	0.000016	0.000020	0.000018	0.000013
25.870000	-0.055642	-0.004987	0.000027	0.000031	0.000012	0.000038	0.008679	0.000016	0.000027	0.000031	0.000012
25.880000	-0.056353	0.000000	0.000026	0.000004	0.000050	0.000076	0.008663	0.000031	0.000026	0.000004	0.000050
25.891000	-0.057138	-0.004987	0.000015	0.000021	0.000052	0.000078	0.008541	0.000031	0.000015	0.000021	0.000052
25.901000	-0.057813	-0.004987	0.000022	0.000012	0.000053	0.000079	0.008459	0.000032	0.000022	0.000012	0.000053
25.910000	-0.058463	-0.008727	0.000036	0.000032	0.000037	0.000063	0.008522	0.000026	0.000036	0.000032	0.000037
25.920000	-0.059138	-0.017453	0.000016	0.000015	0.000069	0.000095	0.008796	0.000041	0.000016	0.000015	0.000069
25.931000	-0.059935	-0.017453	0.000039	0.000066	0.000055	0.000080	0.009372	0.000036	0.000039	0.000066	0.000055
25.941000	-0.060695	-0.017453	0.000021	0.000025	0.000067	0.000092	0.010147	0.000043	0.000021	0.000025	0.000067
25.950000	-0.061468	-0.017453	0.000026	0.000023	0.000072	0.000098	0.010879	0.000046	0.000026	0.000023	0.000072
25.960000	-0.062192	-0.017453	0.000007	0.000016	0.000076	0.000102	0.011456	0.000048	0.000007	0.000016	0.000076
25.971000	-0.062916	-0.013575	0.000029	0.000030	0.000033	0.000059	0.011765	0.000029	0.000029	0.000030	0.000033
25.981000	-0.063541	-0.013575	0.000023	0.000022	0.000008	0.000033	0.011501	0.000017	0.000023	0.000022	0.000008
25.991000	-0.064130	-0.004987	0.000042	0.000060	0.000043	0.000069	0.010846	0.000029	0.000042	0.000060	0.000043
26.000000	-0.064707	-0.008727	0.000040	0.000018	0.000046	0.000072	0.009907	0.000029	0.000040	0.000018	0.000046
26.010000	-0.065259	-0.008727	0.000029	0.000036	0.000050	0.000076	0.009012	0.000030	0.000029	0.000036	0.000050
26.021000	-0.065860	-0.004987	0.000010	0.000024	0.000074	0.000099	0.008274	0.000040	0.000010	0.000024	0.000074
26.031000	-0.066399	-0.004987	0.000021	0.000003	0.000089	0.000115	0.007858	0.000047	0.000021	0.000003	0.000089
26.040000	-0.066927	-0.004987	0.000010	0.000003	0.000050	0.000075	0.007688	0.000032	0.000010	0.000003	0.000050
26.050000	-0.067442	-0.017453	0.000030	0.000015	0.000070	0.000096	0.007800	0.000041	0.000030	0.000015	0.000070
26.061000	-0.068006	-0.008727	0.000040	0.000037	0.000064	0.000089	0.008013	0.000038	0.000040	0.000037	0.000064
26.071000	-0.068522	-0.008727	0.000017	0.000016	0.000040	0.000066	0.008220	0.000028	0.000017	0.000016	0.000040
26.080000	-0.069049	-0.008727	0.000021	0.000017	0.000024	0.000050	0.008392	0.000021	0.000021	0.000017	0.000024
26.090000	-0.069601	-0.008727	0.000018	0.000020	0.000014	0.000039	0.008512	0.000016	0.000018	0.000020	0.000014
26.101000	-0.070214	0.000000	0.000016	0.000074	0.000030	0.000055	0.008585	0.000022	0.000016	0.000074	0.000030
26.111000	-0.070803	-0.004987	0.000013	0.000022	0.000034	0.000060	0.008532	0.000024	0.000013	0.000022	0.000034
26.120000	-0.071380	-0.004987	0.000008	0.000011	0.000037	0.000062	0.008519	0.000025	0.000008	0.000011	0.000037
26.130000	-0.071969	-0.013575	0.000004	0.000005	0.000052	0.000077	0.008560	0.000032	0.000004	0.000005	0.000052
26.141000	-0.072594	-0.012467	0.000000	0.000015	0.000057	0.000082	0.008758	0.000035	0.000000	0.000015	0.000057
26.151000	-0.073158	-0.012467	0.000005	0.000004	0.000011	0.000036	0.009071	0.000016	0.000005	0.000004	0.000011
26.160000	-0.073723	-0.017453	0.000016	0.000023	0.000027	0.000052	0.009493	0.000024	0.000016	0.000023	0.000027
26.170000	-0.074299	-0.017453	0.000006	0.000005	0.000035	0.000061	0.010008	0.000029	0.000006	0.000005	0.000035
26.181000	-0.074925	-0.017453	0.000002	0.000010	0.000026	0.000052	0.010495	0.000026	0.000002	0.000010	0.000026
26.191000	-0.075489	-0.008727	0.000008	0.000004	0.000037	0.000062	0.010767	0.000029	0.000008	0.000004	0.000037
26.200000	-0.076053	-0.008727	0.000041	0.000030	0.000046	0.000072	0.010596	0.000032	0.000041	0.000030	0.000046
26.210000	-0.076593	-0.012467	0.000027	0.000024	0.000025	0.000050	0.010221	0.000021	0.000027	0.000024	0.000025
26.221000	-0.077121	-0.004987	0.000082	0.000106	0.000044	0.000070	0.009698	0.000028	0.000082	0.000106	0.000044
26.231000	-0.077574	-0.008727	0.000086	0.000096	0.000042	0.000068	0.009096	0.000026	0.000086	0.000096	0.000042
26.241000	-0.078004	-0.008727	0.000083	0.000053	0.000029	0.000055	0.008579	0.000022	0.000083	0.000053	0.000029
26.250000	-0.078421	-0.017453	0.000043	0.000006	0.000036	0.000061	0.008413	0.000025	0.000043	0.000006	0.000036
26.260000	-0.078826	-0.017453	0.000050	0.000037	0.000048	0.000074	0.008474	0.000031	0.000050	0.000037	0.000048
26.271000	-0.079279	-0.008727	0.000006	0.000011	0.000025	0.000051	0.008610	0.000022	0.000006	0.000011	0.000025
26.281000	-0.079684	-0.004987	0.000010	0.000021	0.000049	0.000074	0.008694	0.000031	0.000010	0.000021	0.000049
26.290000	-0.080089	-0.004987	0.000001	0.000052	0.000065	0.000091	0.008690	0.000038	0.000001	0.000052	0.000065
26.300000	-0.080506	-0.020362	0.000003	0.000031	0.000093	0.000118	0.008665	0.000049	0.000003	0.000031	0.000093
26.311000	-0.080960	-0.008727	0.000014	0.000004	0.000086	0.000111	0.008649	0.000046	0.000014	0.000004	0.000086
26.321000	-0.081353	-0.008727	0.000019	0.000006	0.000080	0.000106	0.008527	0.000044	0.000019	0.000006	0.000080
26.330000	-0.081757	-0.012467	0.000020	0.000017	0.000052	0.000078	0.008494	0.000033	0.000020	0.000017	0.000052
26.340000	-0.082138	-0.012467	0.000038	0.000037	0.000032	0.000058	0.008548	0.000024	0.000038	0.000037	0.000032
26.351000	-0.082555	-0.017453	0.000027	0.000039	0.000000	0.000025	0.008613	0.000011	0.000027	0.000039	0.000000
26.361000	-0.082910	-0.008727	0.000030	0.000043	0.000003	0.000029	0.008656	0.000012	0.000030	0.000043	0.000003
26.370000	-0.083242	-0.008727	0.000008	0.000011	0.000005	0.000031	0.008651	0.000013	0.000008	0.000011	0.000005
26.380000	-0.083561	-0.017453	0.000021	0.000032	0.000019	0.000045	0.008625	0.000019	0.000021	0.000032	0.000019
26.391000	-0.083892	-0.008727	0.000028	0.000012	0.000027	0.000053	0.008626	0.000022	0.000028	0.000012	0.000027
26.401000	-0.084198	-0.008727	0.000035	0.000027	0.000019	0.000045	0.008554	0.000018	0.000035	0.000027	0.000019
26.410000	-0.084493	-0.012467	0.000043	0.000045	0.000011	0.000036	0.008392	0.000015	0.000043	0.000045	0.000011
26.420000	-0.084775	-0.012467	0.000033	0.000033	0.000004	0.000030	0.008329	0.000012	0.000033	0.000033	0.000004
26.431000	-0.085082	-0.012467	0.000002	0.000001	0.000010	0.000015	0.008307	0.000006	0.000002	0.000001	0.000010
26.441000	-0.085364	-0.012467	0.000001	0.000001	0.000019	0.000007	0.008235	0.000003	0.000001	0.000001	0.000019
